id,name,review_count,rating,latitude,longitude,price,zip_code
7F3XIOUe0QVNENjNZ3baQg,LC Pho,145,4.5,41.96837,-87.69785,$,60625
08X_5WTOVNvk4SgPRKBjjQ,Garcia's Restaurant,1333,3.5,41.96803,-87.68843,$$,60625
uyUKtGWLYgu-RLjlNImy0A,Tango Sur,2440,4.0,41.95078,-87.6639,$$$,60613
68Rezfdylfccq3B6Xn3JKg,2 Asian Brothers,223,4.0,41.97599,-87.70962,$$,60625
9SY1qjFBIo8W48W6OTGWGg,Batter & Berries,3035,4.0,41.93156,-87.65779,$$,60614
Sy8ZjqYOE62tnpf0b1qa1g,Gale Street Inn - Chicago,676,4.0,41.96997,-87.76284,$$,60630
ql49SZxfTK0lp13XFKM8ww,Susie's Drive Thru,597,3.5,41.96105,-87.73116,$,60641
5Dfa1Z_x82uY4xEE6bUkOw,Aztlan Mexican Grill 1inc,40,5.0,41.96128,-87.71286,,60618
50gFzdVglOz88eFJ6v-26A,Glenn's Diner,1202,4.0,41.96163,-87.67546,$$,60613
7a2_r0_1ZPlW_SzbmbURdA,Mis Moles Restaurant,117,5.0,41.94799,-87.7105,,60618
k45y5CsLLOxB2IuLta0qdg,AVVIO,86,4.5,41.95981,-87.72847,$$$,60641
_Yx4OcyoYXTiI3xOzNgVyw,Pueblo Nuevo,475,4.5,41.96027,-87.76744,$,60634
f1P5hZSitUEAC-mtXlBB7w,Del Seoul,2198,4.5,41.92944,-87.64302,$$,60614
fE_gxgeU4z8oDjQ-V8YJtg,Golden Crust Pizza & Tap,306,3.5,41.96539,-87.7087,$$,60625
wrAz7fVqv-l9db_nyaFJFw,Cho Sun Ok Restaurant,1187,3.5,41.95797,-87.68178,$$,60618
l_4bvRFr4GUvYeAlZ_t0dg,Han Bat Restaurant,173,4.5,41.96841,-87.69723,$$,60625
nrx-eeoIj808Y2sA0fZmwg,Lou Malnati's Pizzeria,702,4.0,42.00215,-87.72555,$$,60712
--Yw337vTC4fLKRCaw-PLQ,XOchimilco Mexican Restaurant,201,5.0,41.96167,-87.68025,$$,60618
HyOmf-PMC8pDRWWYb7ioJA,Raisu,180,4.5,41.95426,-87.70278,$$$,60618
Z2nOMPedr7XYhgYhILJjEA,Piece Brewery and Pizzeria,3653,4.0,41.91033,-87.67609,$$,60622
GgPaRKnnTygUYS0RRa25lQ,The Churro Waffle,196,4.5,41.95365,-87.7,$$,60618
_n3OmwreEGPQmiHKklsD8w,San Soo Gab San,1340,3.5,41.97759,-87.68873,$$,60625
alA4ccSsga38IVqkZyRk6g,Rolls N Bowls,414,4.0,41.96599,-87.68662,$$,60625
OKOfoisduqP24uK3WYvx7Q,Revolution Brewing,2135,4.0,41.92353,-87.69815,$$,60647
Psi34XLTOtVqLYS9StO1hA,Tweet,1621,4.0,41.97398,-87.65526,$$,60640
F7IQngaDDBgYvhA3U31q-g,Irazú Costa Rican Restaurant & Catering,2267,4.0,41.9151,-87.68464,$$,60647
z7aD_vt4Y69OqqkUZpKGpw,Sushi Tokoro,466,4.0,41.96829,-87.68915,$$,60625
OEin7lmuVQPvD2JK38Uf8A,Kim’s Home Cooking,53,4.5,41.96931,-87.70812,$$,60625
NGfbRjWoqUh2fGw8DU_pmA,Caro Mio,626,4.0,41.96515,-87.68603,$$,60625
q7SQnw2xVHjWuyQXL3VHUg,KAI ZAN,1103,4.5,41.89551,-87.69154,$$$,60622
Z7Z0QCpKxJ_1JQcr6mz3VA,Owen & Engine,1131,4.0,41.93046,-87.68807,$$,60647
o54U2VkQama8FI30qDkWvw,"The Chicago Diner, Lakeview",2184,4.0,41.94402,-87.64914,$$,60657
h8mZa3L5TRGk9EZnpMxuSg,Arun's Thai Restaurant,254,4.0,41.95744,-87.70846,$$$$,60618
lgjRFg3M-1N416W41DHsTQ,Ramen Wasabi,2007,4.0,41.91951,-87.6915,$$,60647
xdx3hwHT-m6_heZrKyH7vg,"The Chicago Diner, Logan Square",943,4.5,41.92374,-87.69823,$$,60647
ecFp44Y6EGdgtmZ-jPqaYA,Pi-Hi Cafe,301,4.5,41.94607,-87.68775,$,60618
fzSR7vIQTQP0cir0Dgi9Vw,Cafe con Leche,1043,4.0,41.93059,-87.71021,$$,60647
oEFJ29zAQaCNnQzebHQvpg,The Violet Hour,2231,4.0,41.9091,-87.67783,$$,60622
fLfZI4FtJhOT0U7NzfVr-Q,Bistro 6050,348,5.0,41.95327,-87.77875,$,60634
