id,name,review_count,rating,latitude,longitude,price,zip_code
vd49JNet-qX95UHnxC7CsA,Rob's Deli,9,3.0,42.40538,-82.93073,0,48224
2UgKQZnTOkRbCtVRI_LAyQ,Detroit Wing,5,4.5,42.41492,-82.91169,0,48236
c0QgEtgI-YkDBzsC-GRn-g,Burger Pointe and Wings,11,3.5,42.40057,-82.91792,0,48230
QWFATqp31rpaVL8iSVSxmA,Sweetwater Express,13,1.5,42.41544,-82.93885,0,48224
fCbF4lR0RLj3BIacTq82UA,Papa Johns Pizza,14,2.5,42.41629,-82.91125,1,48236
k6GNl9Dl-JW0NxRUQEz1MQ,Firewater Bar & Grill,1,4.0,42.41496,-82.93948,0,48224
K3hUowT0emWknYFXSehtSw,Larry's Blazzin Barbeque,1,5.0,42.41867,-82.95661,1,48224
qksygNVuH7PprcsGEDXOgA,King Kong Burgers,6,3.5,42.43472,-83.00304,0,48205
v8-BY0-syMz5jmL-DevyQA,Me And My Girls,10,3.5,42.43473,-83.00276,2,48205
RtEnekVFVw5KyIo0tGAFgQ,Detroit Blues Cafe,10,3.5,42.4376,-82.97619,2,48205
l8inYT6_tQIbzm-8ky8PdA,Alinosi Custom Chocolates,2,4.5,42.42355,-82.99346,0,48205
v9yry5tolSgz1aGWk2gecg,Prince Pizza,2,4.5,42.43453,-82.99089,0,48205
qBP-S1N9NzuMJYPjRfl_WQ,Peking Chinese Restaurant,4,4.5,42.44218,-82.97338,1,48205
vcupwzVhArn3V0w5EwnlXw,Leong's Chinese Carry Out,11,2.5,42.42419,-82.9843,1,48205
TufwB-FCgDWaGOsaRKRRoQ,Motown Cafe & Grill,8,3.5,42.43932,-83.0239,0,48234
vr8wmghFoLzidpoQ4EPRig,All Seas Fish,3,3.0,42.42018,-83.00684,0,48234
2NnnkyZyYMXRZWy2Hs0nRw,Number 1 Chinese Food,2,4.0,42.43382,-83.02258,1,48234
i48-ioAXkkJLEHP9YRwa0Q,Robert's Coney Island,3,2.5,42.43494,-82.99441,0,48205
UU9NjPO3QKo2tsU4TlfWGg,Fry Guy,1,4.0,42.43116,-82.97983,0,48205
XfTbWvX-6uRS78EsD835Gw,Wing's Chinese Restaurant,3,3.0,42.43115,-83.0238,0,48234
_sJ7FJkTwgH4rPQumKVypg,Royal Fish & Chicken,1,1.0,42.43456,-83.00602,0,48234
I0DA6dvzhsH0sZjGqtKY1w,Captain Jay’s Fish and Chicken,1,1.0,42.43366,-82.9791,0,48205
9qQqGl9c_25702kUXmqVuA,Villa Restaurant,118,4.5,42.4546,-82.96515,2,48021
3pHWk4s6YdbJskyElcV2Rg,Bommarito Bakery,233,4.5,42.45474,-82.90238,1,48080
KDKmahaWGgSCSBx0PuUHKA,Sushi Zone,85,4.5,42.46511,-82.94892,2,48021
adt0cf8tKEHbNC8TV2jE5A,Boff's Middle Eastern Cuisine,71,4.5,42.47805,-83.01517,1,48089
Bx15_wlPlgAkNgdHmwTiqQ,Martin's Ham & Cornbeef,86,4.5,42.47439,-83.02662,1,48015
N0-VEXJF_YB0XIsKxSJuIQ,Delphine Jamaican Restaurant,63,4.0,42.46433,-82.9748,0,48089
8KL-sBqF8OaqKep8Cdd5BA,SpagBurger,124,4.5,42.46515,-82.94372,2,48021
D-F1gqfS2I7EZ7EmSrEVRQ,Cloverleaf Bar & Restaurant,209,4.0,42.47425,-82.95221,2,48021
JWgL3ScWOPkJ9Y7W0Yl5bA,Eastside Bagel,145,4.5,42.45476,-82.91306,1,48080
8VzMsO_GU4BSqcaFNQ1jLw,Amarin Thai Cuisine,178,4.0,42.50662,-83.00857,2,48093
wMADMl9y589J8gNqhUE4cw,Geneva's Burgers,38,4.5,42.4507,-82.94321,1,48021
7xDBiedXHVfjbh2ZKacBig,Plaza Mexico Mexican Restaurant,189,4.0,42.46506,-82.9311,1,48021
Nc7HcPipFxOssFPLmjB--Q,Taqueria Alma,95,4.5,42.48026,-83.0275,1,48015
k6l0cf6Q6G5KIRf5xCy57A,House of Reuben,29,4.0,42.4501,-82.97266,1,48089
cZTATKwEZ-BNhikQZ_Bg-g,Little Saigon,140,4.0,42.50672,-83.08674,1,48071
jQJC5hdV4wUfBYcS5NwMkw,Conant Cafe' & Grill,13,3.5,42.3964,-83.04818,1,48212
op6Zhv1Gao48B9YSS0L36A,Alqamar,15,3.5,42.4017,-83.0517,1,48212
KCYKlUoRCVqquVE-GAbACg,Ham Palace,4,5.0,42.41776,-83.05476,0,48212
n1eCaLxl4iUnh_iCZ5jVKQ,Boostan Cafe Detroit,4,5.0,42.41904,-83.05187,0,48212
fIzWWwg6ql42PaMAal6ZyA,Joe Ann's Bar B-Q,10,3.5,42.42077,-83.07001,2,48212
ZkJKAU-acd4fI01sYj_OrA,Nevada A Coney Island,5,4.5,42.4261,-83.06239,0,48234
FRV3MH4JMzQcYUA9PcvYPw,Crepe Day-Twah,9,3.0,42.40602,-83.05789,1,48212
p8DA6gg5YFa6b2c3gnHHxg,Mandee's Jazz Cafe,6,3.5,42.41916,-83.06374,2,48212
o9WddlfDIyR1fNdV8_VhSA,Simply Spanish,10,4.0,42.33066,-83.05019,0,48226
quSjheAztJ9aS5oE1SLnNQ,Wing Fellas,2,4.5,42.40076,-83.06084,0,48212
