id,name,review_count,rating,latitude,latitude_truncated,longitude,longitude_truncated,price,zip_code,is_black_owned
2zHyxn8w_jIJbjibwIUgoQ,Penny Red's,82,3.5,42.3348666,42.33486,-83.0482813,-83.04828,$$,48226,0
haFZK5ZlUI-8XEx_mDtZDw,Drought,25,4.5,42.3308,42.3308,-83.04791,-83.04791,$$,48226,0
aFHUpogq8VyA6YHvHifC5w,Remas,55,4.5,42.40147,42.40147,-83.06054,-83.06054,$$,48212,0
_1BOsEpRejBytRsTTeZnBA,Mocha Bistro,171,4.5,42.3202,42.3202,-83.18361,-83.18361,$,48126,0
kPUW4CeGVhxbgpg5Jyfs4w,Mac Shack,91,4.0,42.3480807745564,42.34808,-83.0424922338379,-83.04249,$,48071,0
xLrrCIyJTnMuWWxghoDsew,Louisiana Creole Gumbo,90,3.5,42.3491823,42.34918,-83.0345564,-83.03455,$,48207,0
ydlAFK02_qheuc4zv3dhkA,TAP Sports Bar,208,2.5,42.3335816216322,42.33358,-83.0590438842774,-83.05904,$$,48226,0
kCqXITW-ledomcpgNYVLCA,Mr. Corned Beef,29,4.0,42.429768,42.42976,-83.21859,-83.21859,,48235,0
pYd5Z0xD0x_xVg7dNUlK6Q,Frank's Deli & Grill,41,4.0,42.350627,42.35062,-83.043525,-83.04352,$$,48207,0
Ow9Wq1kIF8THJOS-_dL8Kg,Food Exchange,39,4.0,42.39004,42.39004,-83.0168,-83.0168,$$,48213,0
y8teatlf8lrTdRk2F6BKDg,Rincon Tropical,59,3.5,42.3311463,42.33114,-83.1236164,-83.12361,$$,48210,0
_XStA4s3fMi6ouzvMDeyYw,EastEats,44,4.0,42.369452,42.36945,-82.957271,-82.95727,,48215,0
aZS1KDWQ7alvztYG9dQDNw,Christine's Cuisine,348,4.0,42.461314,42.46131,-83.124027,-83.12402,$$,48220,0
s1EvatUyz12BoWVC3EbK2A,Promenade Artisan Foods,8,5.0,42.369891542708494,42.36989,-83.07756669169959,-83.07756,,48202,0
EKL28BewkwaF3webb9mWtg,Rafic's Falafel,98,4.0,42.34133,42.34133,-83.17692,-83.17692,$,48126,0
QjiScrrpktNME-EXhK7Gig,Supino Pizzeria,19,4.0,42.3693032,42.3693,-83.0728591,-83.07285,,48202,0
fyy4GePlY1RGMDmJuieazA,Tropical Hut Philippine Cuisine,30,4.5,42.314718,42.31471,-83.0348813,-83.03488,$,N9A,0
W91tw66UP2B7id0BDJmKQA,On a Roll Sushi & Sliders,34,4.5,42.319021,42.31902,-83.038696,-83.03869,$$,N9A 1G5,0
y-c373JyJ9Qt5Sz5rhUqMA,Uncle Rays Potato Chips,15,4.5,42.3922691,42.39226,-83.1634216,-83.16342,$,48238,0
_wmv-QTEUeVYXK8Z1Xh4mA,Fork in Nigeria,23,4.0,42.43336842917671,42.43336,-83.14140182541911,-83.1414,,48221,0
TwrNCe1stTm3FhtO5ViMGg,U of D Coney Island,16,4.0,42.41036,42.41036,-83.14018,-83.14018,$,48221,0
Le7nYztMkOkG2oEs4Y6b9A,The Manchester,60,4.0,42.31479,42.31479,-83.03684,-83.03684,$$,N9A 1B7,0
ZcbVv0q5eJA4eOe5vSatSA,The Twisted Apron,108,4.0,42.3224491,42.32244,-83.013436,-83.01343,$$,N8Y 1E5,0
1uKGRJq8svQc1LCRNPzvzA,Top China One,35,3.5,42.3448356,42.34483,-83.0563595,-83.05635,$,48201,0
cDfPxAWob6N1BhaZRzq0CQ,Golden Chicken,46,4.0,42.34437,42.34437,-83.17261,-83.17261,$,48126,0
Na_PD_Xb5ZIzTY_bpqeS-g,Rock City  Eats & Sweets,13,4.5,42.393668,42.39366,-83.006227,-83.00622,,48213,0
5cd02Zp9i9afoW0LIEpvNg,44 Burrito,50,3.5,42.44498953001164,42.44498,-83.18505666670208,-83.18505,$,48235,0
duDZQpSRaJZAFlIQZHQlyA,BabyBacks Open Pit,23,4.0,42.4316903,42.43169,-83.1439562,-83.14395,$,48221,0
