id,name,review_count,rating,latitude,latitude_truncated,longitude,longitude_truncated,price,zip_code,is_black_owned
JyO_XcuyeOWKtRLvEDoq6Q,The Range Line Inn,69,4.0,43.221406,43.2214,-87.9436761,-87.94367,$$,53092,0
CDEL4xtq_uheUteiE_PgXQ,Precinct Tap & Table,38,4.5,43.22885,43.22885,-88.10952,-88.10952,,53022,0
UGhexHaX24Pz9uwjSDiDGg,Su Casa Grande Mexican Restaurant,159,3.0,43.1735691245303,43.17356,-88.1059660640625,-88.10596,$$,53051,0
AIoe61WLsZrW8N5Hh_-ayQ,Daily Taco & Cantina,38,4.5,43.235901,43.2359,-87.985147,-87.98514,,53092,0
kkQGgnamxcNteMRsDGEOqQ,Pizza Crafters,64,4.0,43.1207831800531,43.12078,-88.103141784668,-88.10314,$,53051,0
rawYzpn4xfWLasAt3rWnsQ,Crispy Kitchen,24,4.5,43.1489745,43.14897,-87.95606267,-87.95606,,53209,0
XATbX7oYshgjOx7kcDXVzg,Santorini Grill,32,4.5,43.2222217801765,43.22222,-87.9875923289632,-87.98759,,53092,0
YWFDNPrqxaVDfTyVDUv4Og,Chuck's Place,93,3.5,43.2380714416504,43.23807,-87.9843826293945,-87.98438,$$,53092,0
K8gurISD9lfFXC3L1lYxJw,O So Good,29,4.0,43.13246,43.13246,-88.00632,-88.00632,,53218,0
pQ8VDwLsxdk5u1Jz4kU8Nw,Café Zupas,99,3.5,43.184413,43.18441,-88.108025,-88.10802,$$,53051,0
Z-dQWG-ZjeJ--Omp6syGrg,El Taco Feliz,19,5.0,43.10502,43.10502,-88.06808,-88.06808,,53007,0
QOhM8u7AXhELrh5LkOToMQ,Remington's River,76,3.5,43.22967,43.22967,-87.98366,-87.98366,$$,53092,0
CcRPtftA1YJiQ7A-GuVOZQ,De Marinis Pizzeria,55,3.5,43.1777799,43.17777,-88.09904379999999,-88.09904,$$,53051,0
UryVePobvGveQlW3kd3hPg,Libby Montana Bar & Grill,83,3.5,43.2076416015625,43.20764,-87.9794158935547,-87.97941,$$,53092,0
l6EWKnMa-cOv8w0eU5whrQ,Colectivo Coffee,34,4.0,43.2220677908456,43.22206,-87.9832109124806,-87.98321,$$,53092,0
He8WFiH06J93rs_lq-QyVA,Brisco County Wood Grill,121,3.5,43.19158,43.19158,-88.118908,-88.1189,$$,53051,0
a75sMP7QgE3wxVtOq9FeNQ,Dave's Hot Chicken,32,4.0,43.18114,43.18114,-88.10321,-88.10321,,53051,0
5ZKlW4MlNGn-hz61t8UsxQ,Rey’s Cafe,10,4.5,43.17854,43.17854,-87.99516,-87.99516,,53223,0
6IT2J-fCis8Kx-B71PKcJQ,Roberts Frozen Custard,84,3.5,43.221521,43.22152,-88.108381,-88.10838,$$,53022,0
7Juy6sPNm1iCJcfxi07r7Q,China Kitchen,51,4.0,43.221589,43.22158,-88.115075,-88.11507,$,53022,0
Z0I4E-pAgL-hYxLE3yeJTg,Fiddleheads Coffee,43,4.0,43.2280158996582,43.22801,-87.9840774536133,-87.98407,$,53092,0
toQIc7yt4GRZf8xjC6kmaw,Sportz Pub And Grill,28,3.0,43.1629209887581,43.16292,-88.071720432016,-88.07172,$$,53051,0
LV_8TporS98H-cmrikC_2w,Rollies,14,4.5,43.1589012145996,43.1589,-87.9605484008789,-87.96054,$,53209,0
zE0f5WOgQIFlxGcX9QPBgA,A J O'Brady's,118,3.0,43.179332,43.17933,-88.114779,-88.11477,$$,53051,0
x1Hoc-Mifh29qXARqubDoA,Asian Buffet & Grill,59,3.5,43.1715078684353,43.1715,-88.1069612503052,-88.10696,$,53051,0
uJ6QufDSMLYyyWQjXZHGAw,Uno Pizzeria & Grill,80,3.5,43.1894185103906,43.18941,-88.1346032313522,-88.1346,$$,53051,0
nj1TpT7u4lLLiozGs_q6Bw,The Schwabenhof Banquets Hall,72,3.5,43.1211836,43.12118,-88.0957521,-88.09575,$$,53051,0
HIWaGg2LZXcka2cYvehgpg,Kraverz Frozen Custard,49,3.5,43.1776520378023,43.17765,-88.1001619897311,-88.10016,$,53051,0
snG-UqAAx-7ZPcM3bxx_Hg,Harvey Moy's Chinese & American Restaurant,71,3.5,43.1797361,43.17973,-88.1177995,-88.11779,$$,53051,0
